"nome_pais","year","Country Name","Country Code","Adjusted net national income per capita (constant 2010 US$)","Agricultural land (% of land area)","Agricultural raw materials exports (% of merchandise exports)","Agricultural raw materials imports (% of merchandise imports)","Agriculture, forestry, and fishing, value added (annual % growth)","Cereal production (metric tons)","Crop production index (2004-2006 = 100)","Fertilizer consumption (% of fertilizer production)","Food exports (% of merchandise exports)","Food imports (% of merchandise imports)","Food production index (2004-2006 = 100)","NA","Area","Year","Gross per capita Production Index Number (2004-2006 = 100)_Agriculture (PIN)","Gross per capita Production Index Number (2004-2006 = 100)_Cereals,Total","Gross per capita Production Index Number (2004-2006 = 100)_Crops (PIN)","Gross per capita Production Index Number (2004-2006 = 100)_Food (PIN)","Gross per capita Production Index Number (2004-2006 = 100)_Livestock (PIN)","Gross per capita Production Index Number (2004-2006 = 100)_Non Food (PIN)","Gross Production Index Number (2004-2006 = 100)_Agriculture (PIN)","Gross Production Index Number (2004-2006 = 100)_Cereals,Total","Gross Production Index Number (2004-2006 = 100)_Crops (PIN)","Gross Production Index Number (2004-2006 = 100)_Food (PIN)","Gross Production Index Number (2004-2006 = 100)_Livestock (PIN)","Gross Production Index Number (2004-2006 = 100)_Non Food (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Agriculture (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Cereals,Total","Net per capita Production Index Number (2004-2006 = 100)_Crops (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Food (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Livestock (PIN)","Net per capita Production Index Number (2004-2006 = 100)_Non Food (PIN)","Net Production Index Number (2004-2006 = 100)_Agriculture (PIN)","Net Production Index Number (2004-2006 = 100)_Cereals,Total","Net Production Index Number (2004-2006 = 100)_Crops (PIN)","Net Production Index Number (2004-2006 = 100)_Food (PIN)","Net Production Index Number (2004-2006 = 100)_Livestock (PIN)","Net Production Index Number (2004-2006 = 100)_Non Food (PIN)","GeoAreaCode","GeoAreaName","undernourishment"
"mexico","2015","Mexico","MEX",7694.55997921433,54.9026466730111,0.307453327836881,1.01918502193585,2.06846946799,34704514,123.82,289.161784119887,6.96623272489277,5.95366629859946,119.88,NA,"Mexico",2015,103.09,95.61,106.59,103.02,98.99,107.21,119.58,110.92,123.65,119.49,114.82,124.42,103.42,95.85,106.74,103.35,99,107.22,119.97,111.21,123.82,119.88,114.84,124.43,"484","Mexico",4
"mexico","2016","Mexico","MEX",7783.2998908155,54.6495537436662,0.277426537177062,1.04174294706117,3.52171338911343,38465802,134.68,290.344690089615,7.71739143196786,6.08664997840445,126.72,NA,"Mexico",2016,106.98,104.27,114.39,107.09,98.32,101.66,125.72,122.56,134.43,125.85,115.53,119.53,107.71,104.68,114.6,107.84,98.34,101.67,126.57,123.05,134.68,126.72,115.55,119.53,"484","Mexico",3.8
"nicaragua","2000","Nicaragua","NIC",1164.30680726293,42.7206248961276,2.12314466869447,0.607695783692778,12.0642226078845,783484,88.06,NA,87.9748120633428,15.8627021126249,82.23,NA,"Nicaragua",2000,89.92,97.01,94.58,88.13,84.15,113.97,84,90.6,88.35,82.33,78.6,106.43,89.88,95.89,94.27,88.03,84.15,113.97,83.96,89.56,88.06,82.23,78.61,106.43,"558","Nicaragua",32.6
"nicaragua","2001","Nicaragua","NIC",1156.94511007184,43.0031577197939,2.78414566254682,0.514129141178269,2.68365266741959,754945,84.46,NA,81.8670009358204,15.9588877676053,82.38,NA,"Nicaragua",2001,87.49,89.36,89.12,87.08,85.47,93.01,82.93,84.69,84.48,82.54,81.01,88.13,87.34,89.73,89.1,86.91,85.45,93.01,82.79,85.04,84.46,82.38,80.99,88.13,"558","Nicaragua",29.3
"nicaragua","2002","Nicaragua","NIC",1154.31650309905,43.8590659797241,2.95752906323046,0.72654564319847,-0.256662063649117,910681,88.23,NA,82.843857906708,14.9682102250391,85.71,NA,"Nicaragua",2002,89.46,106.09,91.96,89.87,86.37,84,85.98,101.94,88.38,86.37,83,80.7,88.81,106.69,91.8,89.18,86.34,84,85.35,102.53,88.23,85.71,82.97,80.7,"558","Nicaragua",27.4
"nicaragua","2003","Nicaragua","NIC",1148.96447074355,44.3410337377431,2.16511688533907,0.488281786277007,1.94589614478176,1002006,105.49,NA,83.3493565980155,14.5935584595693,95.61,NA,"Nicaragua",2003,99.56,112.96,108.05,98.65,89.02,111.71,96.96,109.99,105.24,96.08,86.69,108.76,99.13,113.77,108.31,98.17,88.96,111.71,96.55,110.79,105.49,95.61,86.64,108.76,"558","Nicaragua",26.2
"nicaragua","2004","Nicaragua","NIC",1180.55459585711,43.5183646335383,1.92507309850628,0.464747456593204,5.70900290929987,798823,92.32,NA,85.2303328794273,13.350605193036,94.61,NA,"Nicaragua",2004,94.91,90.68,93.59,96.03,96.54,79.78,93.64,89.46,92.34,94.76,95.26,78.69,94.73,91.25,93.57,95.88,96.58,79.78,93.47,90.02,92.32,94.61,95.3,78.69,"558","Nicaragua",25.4
"nicaragua","2005","Nicaragua","NIC",1226.45995762024,44.0917400698022,2.25606460303851,0.504940479726151,4.62191065303111,963653,107.08,NA,84.79641470955,13.2164085261916,102.04,NA,"Nicaragua",2005,103.77,108.2,107.04,102.13,99.71,125.88,103.73,108.14,107.01,102.09,99.67,125.79,103.78,108.01,107.11,102.08,99.68,125.88,103.74,107.95,107.08,102.04,99.64,125.79,"558","Nicaragua",24.4
"nicaragua","2006","Nicaragua","NIC",1199.16427450638,43.2109024430779,1.79037904369071,0.493085955299197,2.46921825436348,894613,100.6,NA,85.9384399781695,11.6288624957157,103.35,NA,"Nicaragua",2006,101.32,101.12,99.37,101.84,103.74,94.34,102.62,102.4,100.65,103.15,105.07,95.52,101.49,100.75,99.32,102.04,103.74,94.34,102.79,102.02,100.6,103.35,105.06,95.52,"558","Nicaragua",23.4
"nicaragua","2007","Nicaragua","NIC",1253.73386820754,43.0862556091075,1.23137615409124,0.473497004952557,11.7760373254965,864166,104.04,NA,85.1234445332339,15.9540658487316,106.22,NA,"Nicaragua",2007,105.34,93.57,101.41,103.66,110.21,127.81,108.09,96,104.06,106.38,113.09,131.11,105.24,93.28,101.38,103.51,110.23,127.81,107.99,95.71,104.04,106.22,113.11,131.11,"558","Nicaragua",22.6
"nicaragua","2008","Nicaragua","NIC",1291.33413220996,42.5461193285691,0.581071926560954,0.339049786024009,2.04718422992811,783571,101.49,NA,49.8740695411967,13.8683826110953,107.82,NA,"Nicaragua",2008,103.13,86.76,97.71,103.51,109.85,98.04,107.22,90.19,101.58,107.61,114.2,101.89,103.3,86.22,97.61,103.7,109.83,98.04,107.39,89.62,101.49,107.82,114.18,101.89,"558","Nicaragua",22.1
"nicaragua","2009","Nicaragua","NIC",1267.9272812853,42.4214724945986,0.881784430580255,0.596536088359572,0.836758066350612,914273,113.02,NA,87.1941211749773,17.6359482378484,117.62,NA,"Nicaragua",2009,111.31,99.89,107.2,110.96,116.41,115.95,117.21,105.17,112.89,116.85,122.57,122.05,112,99.53,107.32,111.7,116.43,115.95,117.94,104.79,113.02,117.62,122.6,122.05,"558","Nicaragua",21.6
"nicaragua","2010","Nicaragua","NIC",1274.91503859892,41.7649991690211,1.2293770119413,0.701342894570489,2.58547508486255,969740,107.7,NA,88.2060457980874,16.3466046822031,119.93,NA,"Nicaragua",2010,110.8,112.24,101.25,111.65,122.65,99.37,118.14,119.65,107.96,119.05,130.77,105.92,111.54,111.95,101,112.48,122.74,99.37,118.93,119.35,107.7,119.93,130.86,105.92,"558","Nicaragua",20.9
"nicaragua","2011","Nicaragua","NIC",1331.10299600207,42.1381078805364,1.60794634353318,0.687935465222039,5.13474634600684,1009194,122.04,NA,89.5957080496156,17.2377300288644,126.07,NA,"Nicaragua",2011,117.63,111.12,113.09,116.68,123.27,130.43,126.96,119.9,122.06,125.93,133.03,140.72,117.78,110.95,113.07,116.81,123.35,130.43,127.12,119.73,122.04,126.07,133.12,140.72,"558","Nicaragua",20
"nicaragua","2012","Nicaragua","NIC",1383.0883033942,42.4048529167359,0.823812556393487,0.720484024517464,-0.949366113826329,982568,134.9,NA,53.8999919973979,15.11120455953,128.74,NA,"Nicaragua",2012,119.11,108.19,123.33,119.85,113.87,109.18,130.09,118.14,134.7,130.9,124.36,119.2,117.25,108.14,123.52,117.87,113.8,109.18,128.06,118.09,134.9,128.74,124.29,119.2,"558","Nicaragua",19
"nicaragua","2013","Nicaragua","NIC",1411.06229671913,42.0890809373442,0.724450717723283,0.828332100740281,-1.78438184646377,965045,128.91,NA,49.2527873720911,17.2334903439927,131.38,NA,"Nicaragua",2013,119.47,102.14,116.39,120.56,123.29,104.76,132,112.84,128.6,133.21,136.22,115.71,117.9,102.14,116.67,118.91,123.34,104.76,130.26,112.84,128.91,131.38,136.27,115.71,"558","Nicaragua",17.8
"nicaragua","2014","Nicaragua","NIC",1492.4009656865,42.0890809373442,0.964273617679862,0.873530903973383,2.45030766484771,838643,123.88,NA,51.4754686153056,16.6616976698669,127.63,NA,"Nicaragua",2014,115.73,91.26,110.62,116.32,122.06,107.84,129.34,101.97,123.63,130,136.41,120.48,113.75,91.06,110.84,114.2,122.12,107.84,127.12,101.76,123.88,127.63,136.47,120.48,"558","Nicaragua",17
"nicaragua","2015","Nicaragua","NIC",1606.05220752868,42.0890809373442,0.920450907085215,0.96665204335125,-0.806868427846183,747920,124.86,NA,51.0828322720022,17.0305025833948,122.93,NA,"Nicaragua",2015,112.25,84.71,110.24,110.78,114.73,131.92,126.86,95.73,124.6,125.21,129.67,149.05,110.42,84.41,110.47,108.76,114.71,131.92,124.79,95.39,124.86,122.93,129.65,149.05,"558","Nicaragua",16.4
"nicaragua","2016","Nicaragua","NIC",1681.23496597949,42.0890809373442,0.791946041079578,0.991216908405943,4.56553772676753,933034,137.69,NA,47.8554613302125,14.0759005484786,128.52,NA,"Nicaragua",2016,115.84,87.61,120.09,114.45,110.56,134.51,132.38,100.11,137.25,130.8,126.34,153.67,114.03,87.39,120.47,112.46,110.5,134.51,130.32,99.86,137.69,128.52,126.28,153.67,"558","Nicaragua",16.2
"panama","2000","Panama","PAN",4674.16228682587,29.9973096583266,1.38200941176129,0.478176856972221,9.77019957610159,339302,95.82,NA,76.5020592721819,11.5970743171029,95.56,NA,"Panama",2000,104.98,97.14,105.37,105.38,104.58,85.91,95.49,88.4,95.85,95.86,95.12,78.17,104.65,96.8,105.34,105.06,104.59,85.91,95.19,88.08,95.82,95.56,95.14,78.17,"591","Panama",27.7
"panama","2001","Panama","PAN",4620.16866687239,30.1372061116996,0.874538805268712,0.510769948142627,6.46860267282317,418146,98.72,NA,77.3105769854321,12.1879056933967,98.23,NA,"Panama",2001,106.06,121.49,106.02,105.79,106.1,118.87,98.37,112.71,98.33,98.11,98.4,110.28,106.19,123.58,106.44,105.91,106.15,118.87,98.48,114.65,98.72,98.23,98.45,110.28,"591","Panama",26.2
"panama","2002","Panama","PAN",4858.25884284831,30.1022336404107,1.06686629531558,0.540806988808217,3.32037843776402,437733,98.21,NA,79.3467809464346,13.4219665891827,97.64,NA,"Panama",2002,103.09,124.98,104.13,103.3,102.04,93.25,97.46,118.19,98.44,97.65,96.46,88.17,103.08,124.35,103.89,103.29,102.04,93.25,97.44,117.59,98.21,97.64,96.46,88.17,"591","Panama",24.3
"panama","2003","Panama","PAN",5011.98761575821,30.0672578850132,0.880244073870097,0.583250209495758,9.27634019354745,501310,104.18,NA,85.3792673970325,14.1431265319,98.83,NA,"Panama",2003,102.63,139.81,108.26,102.83,96.89,93.21,98.86,134.73,104.29,99.05,93.33,89.81,102.39,139.67,108.14,102.59,96.88,93.21,98.63,134.59,104.18,98.83,93.32,89.81,"591","Panama",23.3
"panama","2004","Panama","PAN",5059.73535069714,30.0322854137241,1.20393695019377,0.561010459706963,1.35573238087967,381785,97.88,NA,84.3267210422624,13.2881841418156,96.65,NA,"Panama",2004,98.68,101.12,99.77,98.65,97.57,99.74,96.84,99.28,97.92,96.82,95.75,97.92,98.51,101.03,99.73,98.49,97.56,99.74,96.68,99.19,97.88,96.65,95.75,97.92,"591","Panama",23.8
"panama","2005","Panama","PAN",5458.70529276269,29.9973096583266,0.757435019777912,0.52316749405886,2.58255621114387,380591,96.84,NA,85.4523622045733,12.4731012226605,98.83,NA,"Panama",2005,98.84,99.96,96.93,98.79,100.79,101.08,98.81,99.97,96.9,98.77,100.76,101.08,98.91,99.73,96.86,98.86,100.78,101.08,98.88,99.74,96.84,98.83,100.75,101.08,"591","Panama",22.9
"panama","2006","Panama","PAN",5754.37167655583,29.9219787778282,0.990892613239494,0.232002041824208,3.58175577330661,385980,105.29,NA,85.2203467191342,6.91425252845553,104.52,NA,"Panama",2006,102.48,98.93,103.31,102.55,101.64,99.18,104.34,100.76,105.18,104.41,103.49,101,102.58,99.24,103.41,102.65,101.66,99.18,104.44,101.08,105.29,104.52,103.5,101,"591","Panama",21
"panama","2007","Panama","PAN",6113.24277239276,30.0215233902089,1.08993906585171,0.226178777125497,1.19007143428563,382577,108.94,NA,84.4858229225741,6.9308067196622,109.72,NA,"Panama",2007,105.49,97.21,104.96,105.51,106.02,104.64,109.36,100.81,108.82,109.38,109.92,108.52,105.81,97.54,105.08,105.83,106.04,104.64,109.69,101.16,108.94,109.72,109.93,108.52,"591","Panama",18.3
"panama","2008","Panama","PAN",6690.32481968448,29.9865476348114,1.03460107779816,0.212862961902232,3.01197506223157,399609,104.18,NA,85.0678658338165,7.78218268982565,108.59,NA,"Panama",2008,102.4,100.84,98.69,102.48,106.18,98.57,108.08,106.47,104.17,108.17,112.07,104.06,102.79,101.13,98.7,102.88,106.2,98.57,108.49,106.78,104.18,108.59,112.09,104.06,"591","Panama",16.3
"panama","2009","Panama","PAN",6838.86048642469,30.0188337053571,0.952862573378788,0.229909129627277,-13.2588880324931,389582,92.57,NA,84.7864312202164,7.94245058632994,104.86,NA,"Panama",2009,97.16,95.6,86.2,97.2,108.32,95.05,104.39,102.76,92.62,104.44,116.38,102.16,97.54,96.11,86.15,97.6,108.34,95.05,104.8,103.3,92.57,104.86,116.4,102.16,"591","Panama",14.7
"panama","2010","Panama","PAN",6920.05544768771,30.4868158807927,2.44613867285702,0.233162414494857,-6.30700962573223,346388,91.46,NA,72.5931898654738,8.00348637554654,107.42,NA,"Panama",2010,97.38,84.69,83.77,97.52,111.24,90.71,106.49,92.65,91.61,106.65,121.65,99.23,98.07,84.7,83.63,98.23,111.25,90.71,107.24,92.66,91.46,107.42,121.66,99.23,"591","Panama",13.2
"panama","2011","Panama","PAN",7835.52770924673,30.4412160344364,0.236126349320694,0.227631844874283,0.648073139682907,400174,89.58,NA,5.51860396067433,7.43259494248791,110.64,NA,"Panama",2011,98.78,92.62,80.7,99.29,117.2,74.91,109.94,103.13,89.81,110.51,130.44,83.4,98.89,92.63,80.49,99.42,117.21,74.91,110.06,103.12,89.58,110.64,130.45,83.4,"591","Panama",11.8
"panama","2012","Panama","PAN",8437.02322201619,30.3605057842346,0.0356873726981378,0.0436773822912505,0.609405542140948,370023,87.97,NA,2.87951066340564,2.85591566691954,116.32,NA,"Panama",2012,100.69,81.47,77.96,101.24,123.84,74.94,114.04,92.3,88.29,114.65,140.25,84.89,102.12,81.1,77.68,102.71,123.86,74.94,115.65,91.88,87.97,116.32,140.27,84.89,"591","Panama",10.5
"panama","2013","Panama","PAN",9017.47038012223,30.3605057842346,0.0148542180518,0.0303759595461641,4.66285714285712,423781,92.46,NA,3.96997384902458,3.90145388922311,117.37,NA,"Panama",2013,99.35,92.11,80.37,100.22,118.68,58.28,114.47,106.16,92.6,115.47,136.74,67.17,100.94,92.47,80.24,101.87,118.65,58.28,116.3,106.58,92.46,117.37,136.71,67.17,"591","Panama",9.7
"panama","2014","Panama","PAN",8857.54458482132,30.3605057842346,0.0271367133735098,0.0381407552761433,1.94365582004808,401220,92.22,NA,4.90777394071045,4.393421775658,117.75,NA,"Panama",2014,97.95,83.64,78.78,98.84,117.47,56.09,114.79,98.05,92.33,115.82,137.66,65.74,99.53,83.86,78.69,100.48,117.46,56.09,116.64,98.31,92.22,117.75,137.64,65.74,"591","Panama",9.1
"panama","2015","Panama","PAN",9391.76430682775,30.3605057842346,0.0232851939945271,0.0255059981072172,0.149957155098534,388183,91.43,NA,4.45687807231268,4.22509599062521,117.13,NA,"Panama",2015,95.89,83.88,76.83,96.68,115.3,58.42,114.25,99.98,91.54,115.19,137.37,69.63,97.46,84.13,76.74,98.31,115.28,58.42,116.11,100.27,91.43,117.13,137.35,69.63,"591","Panama",9.2
"panama","2016","Panama","PAN",9617.54125701555,30.3605057842346,0.407885535280331,0.0339979054557252,0.780748663101605,362880,87.95,NA,8.65654467963032,5.00940955593924,114.95,NA,"Panama",2016,92.67,88.11,72.75,93.41,112.96,57.8,112.22,106.73,88.09,113.11,136.78,70.01,94.13,88.46,72.63,94.93,112.94,57.8,113.99,107.16,87.95,114.95,136.76,70.01,"591","Panama",9.2
"paraguay","2000","Paraguay","PRY",2642.13052022621,51.1578152529575,6.12185911726104,0.509439444287437,-7.09887969136312,1013677,70.45,NA,25.6386672422528,16.6686319684657,80.11,NA,"Paraguay",2000,84.22,55.51,76.92,83.63,99.68,97.93,77.06,50.76,70.41,76.52,91.14,89.86,88.07,55.04,76.96,87.57,99.73,97.93,80.57,50.33,70.45,80.11,91.18,89.86,"600","Paraguay",12.9
"paraguay","2001","Paraguay","PRY",2744.02708819584,50.8431915429147,6.06577328110913,0.852540693372092,11.5954562809859,1628020,86.17,NA,28.9101074699915,14.3580123148573,88.46,NA,"Paraguay",2001,93.39,85.66,92.04,92.2,96.25,120.88,87.13,79.87,85.9,86.01,89.72,113.09,96.08,85.81,92.33,94.84,96.29,120.91,89.63,80.01,86.17,88.46,89.76,113.12,"600","Paraguay",12.2
"paraguay","2002","Paraguay","PRY",3006.49596969402,49.2851749307828,3.67847328214821,1.07012444477026,4.58469910211319,1548965,83.84,NA,30.6620782417749,12.3658590440275,87.74,NA,"Paraguay",2002,91.25,80.33,87.97,92.66,98.21,58.54,86.74,76.32,83.65,88.07,93.29,55.8,90.72,80.29,88.16,92.33,98.25,58.52,86.23,76.28,83.84,87.74,93.32,55.79,"600","Paraguay",11.5
"paraguay","2003","Paraguay","PRY",2820.38198906899,48.6936823559023,4.22243807800913,0.98215839867002,9.54982565451543,1908170,98.96,NA,39.6659569420015,10.1156424222282,98.58,NA,"Paraguay",2003,100.05,96.56,102.06,101.04,95.78,76.89,96.82,93.38,98.81,97.77,92.61,74.61,100.71,96.74,102.22,101.9,95.82,76.88,97.44,93.55,98.96,98.58,92.65,74.6,"600","Paraguay",11
"paraguay","2004","Paraguay","PRY",2892.56252760903,49.433677321923,6.03884548035293,0.790524983945669,4.76954906812989,1979103,101.77,NA,40.824984853397,9.84364257152105,94.51,NA,"Paraguay",2004,99.41,98.76,103.2,98.09,91.38,130.04,97.85,97.14,101.62,96.54,89.87,128.35,97.67,98.8,103.35,96.05,91.36,130.06,96.11,97.18,101.77,94.51,89.84,128.37,"600","Paraguay",11.2
"paraguay","2005","Paraguay","PRY",2823.94410624576,50.1887742260257,4.70520717444927,0.784443106087335,0.060638838798809,1749200,98.04,NA,39.910990002522,8.65806693356246,98.57,NA,"Paraguay",2005,98.11,86.39,98.06,98.44,98.23,90.42,98.12,86.34,98.11,98.44,98.16,90.68,98.2,85.99,97.99,98.59,98.23,90.42,98.2,85.94,98.04,98.57,98.16,90.68,"600","Paraguay",11.9
"paraguay","2006","Paraguay","PRY",2916.54728930371,50.9312861817267,3.7519048591692,0.544186726888079,4.70565743269195,2423773,100.19,NA,40.3360295793838,6.68775317427649,106.92,NA,"Paraguay",2006,102.47,114.85,98.74,103.46,110.39,79.54,104.03,116.51,100.27,105.02,111.98,80.97,104.13,115.21,98.65,105.36,110.41,79.53,105.69,116.88,100.19,106.92,111.99,80.96,"600","Paraguay",12.4
"paraguay","2007","Paraguay","PRY",3169.49399071505,51.6737981374276,3.10647998734972,0.489642292703397,15.5981095029492,2963943,127.71,NA,48.2587578519606,7.04739386940783,125.08,NA,"Paraguay",2007,115.51,137.66,123.55,118.05,98.5,56.49,118.93,141.63,127.25,121.53,101.32,58.32,118.44,138.95,123.99,121.53,98.63,56.46,121.92,142.96,127.71,125.08,101.46,58.29,"600","Paraguay",12.6
"paraguay","2008","Paraguay","PRY",3304.28375005768,52.4465139692927,2.27346055486405,0.598243839911914,8.58220580335949,3442536,119.97,NA,60.4325520376037,6.58664106950169,129.45,NA,"Paraguay",2008,111.14,156.85,114.68,114.55,103.63,31.85,115.97,163.57,119.72,119.52,108.05,33.32,119.7,158.61,114.92,124.09,103.77,31.81,124.88,165.4,119.97,129.45,108.2,33.29,"600","Paraguay",12.8
"paraguay","2009","Paraguay","PRY",3294.48317212726,53.1084822552228,2.42964398892909,0.731155122859091,-12.7485730992321,3166135,92.89,NA,52.7250695535095,8.22196581293001,109.94,NA,"Paraguay",2009,94.25,147.29,88.03,97.44,107.43,20.06,99.66,155.65,93.12,103.03,113.51,21.27,100,148.73,87.81,104,107.56,20.04,105.73,157.17,92.89,109.94,113.65,21.25,"600","Paraguay",12.7
"paraguay","2010","Paraguay","PRY",3596.17999642652,53.4356909136673,2.06681327045367,0.599708733747272,44.8163726156354,4975564,145.01,NA,59.462131464838,7.45875790268425,154.48,NA,"Paraguay",2010,128.39,226.58,134.76,133.13,114.9,18.22,137.59,242.64,144.47,142.65,123.03,19.58,138.2,230.05,135.27,144.2,115.06,18.21,148.08,246.36,145.01,154.48,123.2,19.56,"600","Paraguay",12.2
"paraguay","2011","Paraguay","PRY",3754.19451258907,53.838409262522,1.66432655616989,0.70035469811826,5.50581364063932,5367547,154.98,NA,60.3755533693853,7.37484118666753,163.34,NA,"Paraguay",2011,133.51,243.61,142.08,138.29,115.36,22.4,145.01,264.4,154.37,150.18,125.19,24.4,144.35,247.31,142.64,150.44,115.53,22.39,156.75,268.42,154.98,163.34,125.37,24.38,"600","Paraguay",11.9
"paraguay","2012","Paraguay","PRY",3609.40144232941,54.1152781273597,2.15786107266659,0.66977577875225,-28.8748345559823,5160750,104.11,NA,56.8994696264764,7.94883976317372,128.98,NA,"Paraguay",2012,102.71,231.86,94.86,106.22,119.32,21.04,113.06,255.07,104.47,116.92,131.25,23.22,112.63,234.94,94.54,117.21,119.47,21.01,123.96,258.46,104.11,128.98,131.41,23.19,"600","Paraguay",12
"paraguay","2013","Paraguay","PRY",3863.26439812901,54.580921218223,1.6954121136325,0.63300801271828,45.169867395438,6272395,171.43,NA,65.2793870644495,7.96598250185277,178.32,NA,"Paraguay",2013,142.4,281,153.08,147.36,119.78,27.12,158.88,313.33,170.86,164.4,133.54,30.34,153.55,285.54,153.58,159.87,119.94,27.1,171.3,318.38,171.43,178.32,133.71,30.32,"600","Paraguay",12.3
"paraguay","2014","Paraguay","PRY",4028.96707583324,55.0843191542915,1.59403400367696,0.836652826533564,4.04725464012078,4931500,175.85,NA,65.3489253542239,8.19029169952516,181.51,NA,"Paraguay",2014,143.29,228.88,154.89,148.71,118.72,17.43,162.03,258.64,175.21,168.13,134.13,19.77,153.76,232.05,155.46,160.57,118.87,17.41,173.84,262.22,175.85,181.51,134.31,19.74,"600","Paraguay",12.2
"paraguay","2015","Paraguay","PRY",4028.14954284134,55.0843191542915,1.57607701208805,0.901208530879636,-0.47640557954108,7090736,177.41,NA,62.5048728055515,8.69641524618221,180.96,NA,"Paraguay",2015,141.03,313.23,154.21,146.36,113.12,17.28,161.58,358.63,176.75,167.66,129.49,19.85,151.31,318.71,154.79,158,113.26,17.26,173.32,364.9,177.41,180.96,129.65,19.82,"600","Paraguay",11.7
"paraguay","2016","Paraguay","PRY",4156.16966558524,55.0843191542915,1.54957553606311,0.822971617940455,3.14095302660876,7262200,180.92,NA,62.8911379874452,9.22097983539647,183.72,NA,"Paraguay",2016,141.19,315.83,155.21,146.52,111.51,17.28,163.86,366.29,180.2,170.03,129.3,20.11,151.64,321.42,155.83,158.35,111.65,17.25,175.95,372.77,180.92,183.72,129.46,20.08,"600","Paraguay",11.2
"peru","2000","Peru","PER",2493.80465302776,18.065625,2.96627936577205,1.80640878873812,7.04242876695285,3554034,88.15,NA,23.4334298785186,11.6495334296219,86.39,NA,"Peru",2000,92.2,95.29,94.15,92.07,88.24,95.67,86.49,89.38,88.33,86.37,82.77,89.75,92.22,95.14,93.97,92.09,88.25,95.67,86.52,89.24,88.15,86.39,82.79,89.75,"604","Peru",21.8
"peru","2001","Peru","PER",2478.64546069014,18.05234375,2.48800515001678,1.88037613570063,-1.99930256887131,3737483,86.18,NA,30.7231269102695,13.328091815599,84.83,NA,"Peru",2001,89.75,99.07,91.14,89.63,86.94,93.25,85.32,94.17,86.64,85.21,82.65,88.65,89.38,98.86,90.65,89.24,86.93,93.25,84.98,93.96,86.18,84.83,82.63,88.65,"604","Peru",21.7
"peru","2002","Peru","PER",2581.867519556,17.77734375,2.86093047552543,1.84218118334469,4.85707508006168,3844443,91.61,50336.7816091954,28.9188614588924,13.4684944388137,90.2,NA,"Peru",2002,93.74,101.55,95.33,93.79,90.53,93.09,90.27,97.77,91.8,90.31,87.17,89.64,93.63,101.53,95.13,93.67,90.51,93.09,90.16,97.75,91.61,90.2,87.15,89.64,"604","Peru",22.3
"peru","2003","Peru","PER",2644.31352884649,17.88125,2.80077011144895,1.84235568416849,1.17640404954471,3920080,94.83,53493.8983050847,26.20672134432,12.5803613066046,93.78,NA,"Peru",2003,95.6,101.77,97.27,96.09,92.2,87.5,93.22,99.23,94.86,93.71,89.9,85.33,95.64,101.86,97.25,96.17,92.18,87.5,93.26,99.31,94.83,93.78,89.88,85.33,"604","Peru",22.6
"peru","2004","Peru","PER",2716.36642695719,17.8953125,2.2014520676229,1.95487744780151,2.73911342165576,3438251,93.87,71876.2527233116,23.7358498011697,12.7091120707862,93.17,NA,"Peru",2004,94.61,87.79,95.22,94.35,93.37,99.3,93.41,86.66,94.01,93.15,92.18,98.04,94.64,87.66,95.08,94.37,93.35,99.3,93.44,86.53,93.87,93.17,92.15,98.04,"604","Peru",21.6
"peru","2005","Peru","PER",2829.3774321488,18.153125,1.78992947096427,1.77841124583656,3.56385004624843,4131905,99.21,75003.2338308458,20.7174621918128,11.4444751218151,99.91,NA,"Peru",2005,99.28,108.18,99.19,99.88,99.45,89.15,99.23,108.11,99.15,99.83,99.39,89.1,99.32,108.27,99.26,99.96,99.42,89.15,99.27,108.2,99.21,99.91,99.36,89.1,"604","Peru",19.6
"peru","2006","Peru","PER",2975.38784974726,18.290625,1.62931828634716,1.50456065604497,8.35872648943996,4063601,106.91,108617.891373802,17.660236751396,10.2146115926065,106.91,NA,"Peru",2006,106.11,104.02,105.59,105.76,107.18,111.55,107.36,105.23,106.84,107.01,108.43,112.86,106.04,104.07,105.66,105.66,107.23,111.55,107.29,105.28,106.91,106.91,108.48,112.86,"604","Peru",17.6
"peru","2007","Peru","PER",3283.83997103724,18.4125,1.44626433179892,1.61029251868597,3.94181818181818,4032733,107.69,95107.5471698113,16.08891898435,10.4333797069869,110.93,NA,"Peru",2007,107.4,100.74,105.11,108.18,112.03,95,110,103.15,107.66,110.8,114.74,97.3,107.48,100.73,105.14,108.31,112.01,95,110.09,103.14,107.69,110.93,114.71,97.3,"604","Peru",15.7
"peru","2008","Peru","PER",3568.42161095971,18.52734375,1.38711934441609,1.42959203651743,7.44938893553501,4698251,117.76,116141.245136187,19.0669352221791,9.98266942160145,121.47,NA,"Peru",2008,115.31,117.8,113.41,116.4,119.14,97.55,119.55,122.12,117.6,120.69,123.52,101.14,115.96,118.03,113.57,117.15,119.25,97.55,120.23,122.36,117.76,121.47,123.63,101.14,"604","Peru",14.2
